  24   2   1054.9120
  24   3   1578.6776
  24   4    947.9852
  24   5   1537.1389
  25   1  40035.7662
  25   2   7147.5713
  25   3  12923.6835
  25   4   7804.2011
  25   5  12160.3104
  26   1   2375.5741
  26   2    409.4292
  26   3    757.0357
  26   4    519.7188
  26   5    689.3904
  27   1   4689.7139
  27   2    944.5297
  27   3   1429.3858
  27   4    877.8528
  27   5   1437.9456
  28   1  42349.9060
  28   2   7682.6717
  28   3  13596.0336
  28   4   8162.3351
  28   5  12908.8656
  29   1   6040.4862
  29   2    963.8322
  29   3   1926.5287
  29   4   1371.7616
  29   5   1778.3637
  30   1   2954.9891
  30   2    568.6732
  30   3    920.7912
  30   4    589.0741
  30   5    876.4505
  31   1  17673.8609
  31   2   4119.5242
  31   3   5347.2151
  31   4   2917.1987
  31   5   5289.9229
  32   1  56938.2698
  32   2  11407.0369
  32   3  17937.5112
  32   4  10296.8463
  32   5  17296.8753
  33   1   5023.6370
  33   2    848.9413
  33   3   1567.2110
  33   4   1086.2672
  33   5   1521.2177
  34   1  14072.3747
  34   2   4109.6776
  34   3   4090.3581
  34   4   2315.8200
  34   5   3556.5190
  35   1   6590.1220
  35   2   1141.5746
  35   3   2104.1081
  35   4   1670.3889
  35   5   1674.0503
  36   1   1790.4941
  36   2    506.5724
  36   3    622.4401
  36   4    344.7079
  36   5    316.7736
  37   1   3040.4839
  37   2    910.6374
  37   3    940.7357
  37   4    530.3851
  37   5    658.7258
  38   1   5486.2251
  38   2   1649.3089
  38   3   1715.0790
  38   4    593.0722
  38   5   1528.7650
  39   1    573.1045
  39   2     63.1445
  39   3    177.4215
  39   4    122.1163
  39   5    210.4223
  40   1   2295.6693
  40   2    492.3777
  40   3    725.6289
  40   4    527.9864
  40   5    549.6764
  41   1   9802.1366
  41   2   1798.6767
  41   3   3239.5888
  41   4   2426.0277
  41   5   2337.8434
  42   1  45727.3078
  42   2  10229.6702
  42   3  13986.6372
  42   4   7301.3359
  42   5  14209.6645
  43   1    655.6220
  43   2    160.2776
  43   3    212.6413
  43   4     87.9583
  43   5    194.7449
  44   1   7162.8999
  44   2   1480.0197
  44   3   1811.5473
  44   4   1435.6528
  44   5   2435.6801
  45   1    435.3269
  45   2    127.5519
  45   3    101.9232
  45   4     60.9819
  45   5    144.8699
  46   1  14188.0784
  46   2   3095.5004
  46   3   4940.6445
  46   4   2188.8453
  46   5   3963.0881
  47   1   7670.4860
  47   2   1316.1492
  47   3   2773.5103
  47   4   1727.9324
  47   5   1852.8941
  48   1   3091.2873
  48   2    848.3607
  48   3   1196.2686
  48   4    409.1845
  48   5    637.4735
  49   1   3116.9588
  49   2    948.3155
  49   3    939.6378
  49   4    376.3470
  49   5    852.6585
  50   1  53123.7771
  50   2  11076.7944
  50   3  17438.7739
  50   4   8847.9891
  50   5  15760.2198
  51   1   6495.6286
  51   2    810.0623
  51   3   1700.2794
  51   4   1803.9270
  51   5   2181.3599
  52   1   2877.9770
  52   2    571.3338
  52   3    896.1798
  52   4    558.8272
  52   5    851.6364
  53   1  62497.3828
  53   2  12458.1904
  53   3  20035.2331
  53   4  11210.7432
  53   5  18793.2160
  54   1  19657.8254
  54   2   1922.9695
  54   3   5020.8689
  54   4   4403.2255
  54   5   8310.7614
  55   1  11974.7048
  55   2   1440.8532
  55   3   3396.7899
  55   4   2953.7250
  55   5   4183.3366
  56   1  11934.4064
  56   2   2051.2026
  56   3   3606.8321
  56   4   2529.4803
  56   5   3746.8913
  57   1  15104.2464
  57   2   3153.6142
  57   3   4939.5260
  57   4   2515.9923
  57   5   4495.1140
  58   1   9566.6653
  58   2   2089.0872
  58   3   2811.7259
  58   4   1617.3656
  58   5   3048.4866
  59   1  20637.5070
  59   2   3225.1192
  59   3   6338.0668
  59   4   4836.9529
  59   5   6237.3680
  60   1  18881.8766
  60   2   3911.0885
  60   3   6044.4708
  60   4   3450.1134
  60   5   5476.2040
  61   1  18209.2004
  61   2   3254.8092
  61   3   5672.0214
  61   4   3252.4904
  61   5   6029.8794
  62   1  15339.4874
  62   2   2650.6999
  62   3   5093.4410
  62   4   2735.1910
  62   5   4860.1555
  63   1   8337.2399
  63   2   2040.8774
  63   3   2828.3808
  63   4   1331.9104
  63   5   2136.0713
  64   1  14021.2638
  64   2   2733.8098
  64   3   3784.2055
  64   4   3018.7895
  64   5   4484.4589
  65   1   9961.9303
  65   2   1162.6538
  65   3   2561.0283
  65   4   2579.1757
  65   5   3659.0726
  66   1  10139.4017
  66   2    727.2539
  66   3   2821.3237
  66   4   3585.5445
  66   5   3005.2796
  67   1  80769.9758
  67   2  13253.1167
  67   3  25291.5335
  67   4  15998.2320
  67   5  26227.0937
  68   1   6269.0986
  68   2   1007.9016
  68   3   1963.7288
  68   4   1395.5662
  68   5   1901.9018
  69   1  12696.2086
  69   2   2916.1499
  69   3   4000.4280
  69   4   2227.4163
  69   5   3552.2144
  70   1  19343.2910
  70   2   3406.8012
  70   3   6114.6088
  70   4   4554.8210
  70   5   5267.0599
  71   1   9007.1177
  71   2   1831.4185
  71   3   2862.1138
  71   4   1527.3482
  71   5   2786.2373
  72   1   5866.8539
  72   2    593.2806
  72   3   2057.1732
  72   4   1285.1347
  72   5   1931.2654
  73   1   8669.2541
  73   2   2135.1631
  73   3   2430.4853
  73   4   1945.8655
  73   5   2157.7402
  74   1  14058.7716
  74   2   2615.1334
  74   3   4507.5435
  74   4   2790.0043
  74   5   4146.0904
  75   1  88117.2840
  75   2  14659.2330
  75   3  28209.9690
  75   4  15931.8828
  75   5  29316.1992
  76   1   3099.9989
  76   2    446.5916
  76   3    997.5004
  76   4    710.4071
  76   5    945.4997
  77   1   5604.1133
  77   2   1140.1432
  77   3   1406.8723
  77   4   1655.2020
  77   5   1401.8958
  78   1  13606.3573
  78   2   2517.5593
  78   3   4189.5283
  78   4   2537.2506
  78   5   4362.0192
  79   1   7454.2145
  79   2   1532.5134
  79   3   2664.5624
  79   4   1081.3787
  79   5   2175.7600
  80   1   7922.3436
  80   2   1450.1220
  80   3   2466.5007
  80   4   1473.5100
  80   5   2532.2110
  81   1   4676.5389
  81   2    976.6376
  81   3   1701.5118
  81   4    780.3235
  81   5   1218.0660
  82   1  14314.3573
  82   2   3054.5582
  82   3   6221.5578
  82   4   2274.7589
  82   5   2763.4824
  83   1  10815.2096
  83   2   2814.2727
  83   3   2633.6331
  83   4   2796.0739
  83   5   2571.2299
  84   1   8521.6917
  84   2   2776.3442
  84   3   2809.1187
  84   4   1127.2540
  84   5   1808.9748
  85   1   4954.9176
  85   2    769.9439
  85   3   1687.5154
  85   4   1435.1318
  85   5   1062.3264
  86   1  10474.6180
  86   2   2993.3544
  86   3   3250.9788
  86   4   1482.0879
  86   5   2748.1970
  87   1  10635.9592
  87   2   1915.5000
  87   3   3877.3295
  87   4   1744.9884
  87   5   3098.1413
  88   1   5778.4618
  88   2    937.9883
  88   3   1825.1896
  88   4   1859.6721
  88   5   1155.6118
  89   1   3573.2817
  89   2    623.2259
  89   3   1275.0393
  89   4    738.9633
  89   5    936.0532
  90   1   4706.6841
  90   2    759.1926
  90   3   1559.3808
  90   4   1057.8521
  90   5   1330.2586
  91   1   9078.6968
  91   2   1894.4040
  91   3   2841.9520
  91   4   2416.5229
  91   5   1925.8179
  92   1   8796.3170
  92   2   1901.8879
  92   3   3067.6919
  92   4   1380.7757
  92   5   2445.9616
  93   1   9130.9908
  93   2   1877.3131
  93   3   3048.1207
  93   4   2088.5293
  93   5   2117.0278
  94   1  99472.0700
  94   2  18076.2488
  94   3  31273.0194
  94   4  18385.4288
  94   5  31737.3730
  95   1   6236.1688
  95   2   1481.4405
  95   3   1984.6950
  95   4   1216.6554
  95   5   1553.3779
  96   1   8916.7128
  96   2   2089.0858
  96   3   3330.7625
  96   4   1328.6950
  96   5   2168.1696
  97   1   8269.0538
  97   2   1602.9344
  97   3   2942.5917
  97   4   2008.2705
  97   5   1715.2572
  98   1  11666.3085
  98   2   2250.2807
  98   3   4035.3317
  98   4   2169.1605
  98   5   3211.5356
  99   1  12633.6608
  99   2   2121.7068
  99   3   4136.7793
  99   4   3209.5243
  99   5   3165.6504
 100   1  10625.7595
 100   2   1889.6826
 100   3   3604.9240
 100   4   1944.0100
 100   5   3187.1429
 101   1  14992.3429
 101   2   4038.4964
 101   3   4362.0008
 101   4   2096.5352
 101   5   4495.3105
 102   1  14544.3257
 102   2   2773.1802
 102   3   4746.5182
 102   4   3515.4198
 102   5   3509.2076
 103   1  82481.8177
 103   2  12825.0842
 103   3  25781.1945
 103   4  18363.5872
 103   5  25511.9518
 104   1  19053.1706
 104   2   3061.0552
 104   3   6567.5275
 104   4   3691.0600
 104   5   5733.5278
 105   1  12899.9379
 105   2   2662.6295
 105   3   4137.7623
 105   4   2780.1982
 105   5   3319.3480
 106   1  16788.1182
 106   2   2757.7555
 106   3   5257.9114
 106   4   3696.0106
 106   5   5076.4407
 107   1  15229.7658
 107   2   3811.0626
 107   3   4627.4741
 107   4   3445.8580
 107   5   3345.3711
 108   1  19606.2304
 108   2   4773.5267
 108   3   6044.5336
 108   4   3966.8195
 108   5   4821.3506
 109   1   3169.7101
 109   2    707.8733
 109   3    945.1558
 109   4    776.9841
 109   5    739.6970
 110   1  10525.0469
 110   2   1554.3478
 110   3   3319.7841
 110   4   3097.9040
 110   5   2553.0110
 111   1  15180.5334
 111   2   3212.0217
 111   3   4348.5261
 111   4   3484.1031
 111   5   4135.8825
 112   1  13237.2371
 112   2   2347.2245
 112   3   4285.9058
 112   4   3463.6894
 112   5   3140.4174
 113   1   4669.1883
 113   2    584.9357
 113   3   1109.1695
 113   4   1606.4286
 113   5   1368.6545
 114   1  45110.1770
 114   2   5994.3495
 114   3  13416.1358
 114   4  11769.2774
 114   5  13930.4144
 115   1   9384.3508
 115   2   1718.1639
 115   3   2680.5997
 115   4   2681.8346
 115   5   2303.7526
 116   1  54494.5278
 116   2   7712.5134
 116   3  16096.7355
 116   4  14451.1120
 116   5  16234.1669
 117   1   8930.5420
 117   2   1129.4403
 117   3   2753.1349
 117   4   2597.8216
 117   5   2450.1451
 118   1   8097.4912
 118   2   1080.8135
 118   3   2406.6773
 118   4   2523.0768
 118   5   2086.9236
 119   1   4645.1508
 119   2    656.8842
 119   3   1292.4813
 119   4   1578.1785
 119   5   1117.6067
 120   1   9944.7910
 120   2    928.1239
 120   3   2515.3325
 120   4   3441.0536
 120   5   3060.2809
 121   1   2765.9110
 121   2    666.6875
 121   3    832.2432
 121   4    554.1033
 121   5    712.8770
 122   1   6620.2090
 122   2    536.3791
 122   3   1661.0281
 122   4   2282.3741
 122   5   2140.4278
 123   1   5537.9887
 123   2    877.9944
 123   3   1856.9677
 123   4   1458.9592
 123   5   1344.0673
 124   1   6142.1392
 124   2   1472.5023
 124   3   1948.5859
 124   4   1154.6281
 124   5   1566.4229
 125   1  12710.9023
 125   2   2007.6659
 125   3   3322.7210
 125   4   3797.0446
 125   5   3583.4707
 126   1   1110.4390
 126   2    260.6400
 126   3    361.2193
 126   4    174.8085
 126   5    313.7712
 127   1   2507.8129
 127   2    862.2720
 127   3    685.9367
 127   4    278.5377
 127   5    681.0665
 128   1   3399.6996
 128   2    557.5745
 128   3   1054.9064
 128   4    989.8696
 128   5    797.3491
 129   1   1159.0974
 129   2    389.2456
 129   3    323.2094
 129   4    198.7652
 129   5    247.8772
 130   1  35444.5384
 130   2   7161.6340
 130   3  11475.9133
 130   4   6495.5769
 130   5  10311.4141
